os,cpu,gpu,ram,kernel,driver,cpuscheduler
Omarchy,AMD Ryzen 9 5900X 12-Core Processor,NVIDIA GeForce RTX 3070,40963824,7.2.5-3-omarchy,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
93.228,10.7264,17.8797,0,99,67,62,1890,6801,4.80865,215,13.3498,0,0,4749,246233487011
98.4074,10.1618,16.6139,0,99,67,62,1890,6801,4.80865,215,13.3498,0,0,4673,246333579605
98.3497,10.1678,16.6139,0,99,67,62,1890,6801,4.80865,215,13.3498,0,0,4673,246433663800
98.4205,10.1605,16.6139,0,99,67,62,1890,6801,4.80865,215,13.3498,0,0,4673,246533745364
103.333,9.67749,16.6139,0,99,67,62,1890,6801,4.80865,215,13.3498,0,0,4673,246633828519
99.266,10.0739,16.6139,0,99,67,62,1890,6801,4.80865,215,13.3498,0,0,4673,246733911503
96.5328,10.3592,16.5865,0,99,67,62,1890,6801,4.80865,215,13.3495,0,0,4674,246833995508
103.101,9.69922,16.5865,0,99,67,62,1890,6801,4.80865,215,13.3495,0,0,4674,246934061362
116.381,8.59245,16.5865,0,99,67,62,1890,6801,4.80865,215,13.3495,0,0,4674,247034153906
98.8456,10.1168,16.5865,0,99,67,62,1890,6801,4.80865,215,13.3495,0,0,4674,247134240811
93.9999,10.6383,16.5865,0,99,67,62,1890,6801,4.80865,215,13.3495,0,0,4674,247234388735
110.093,9.08326,22.8414,0,99,67,62,1890,6801,4.81647,215,13.3494,0,0,4670,247334487340
86.1043,11.6138,22.8414,0,99,67,62,1890,6801,4.81647,215,13.3494,0,0,4670,247434569464
104.127,9.60366,22.8414,0,99,67,62,1890,6801,4.81647,215,13.3494,0,0,4670,247534659639
110.604,9.04125,22.8414,0,99,67,62,1890,6801,4.81647,215,13.3494,0,0,4670,247634747693
110.724,9.03146,22.8414,0,99,67,62,1890,6801,4.81647,215,13.3494,0,0,4670,247734830088
104.262,9.59124,22.8414,0,99,67,62,1890,6801,4.81647,215,13.3494,0,0,4670,247834916682
101.062,9.89492,17.8147,0,99,68,62,1890,6801,4.80944,215,13.3526,0,0,4674,247935009887
93.1548,10.7348,17.8147,0,99,68,62,1890,6801,4.80944,215,13.3526,0,0,4674,248035112321
140.702,7.10724,17.8147,0,99,68,62,1890,6801,4.80944,215,13.3526,0,0,4674,248135199136
105.191,9.5065,17.8147,0,99,68,62,1890,6801,4.80944,215,13.3526,0,0,4674,248235295220
109.378,9.14261,21.8972,0,77,68,59,1890,6801,4.81393,210,13.3476,0,0,4650,248335390695
105.666,9.46378,21.8972,0,77,68,59,1890,6801,4.81393,210,13.3476,0,0,4650,248435460769
102.445,9.76131,21.8972,0,77,68,59,1890,6801,4.81393,210,13.3476,0,0,4650,248535550924
105.153,9.50997,21.8972,0,77,68,59,1890,6801,4.81393,210,13.3476,0,0,4650,248635606948
92.285,10.836,21.8972,0,77,68,59,1890,6801,4.81393,210,13.3476,0,0,4650,248735705553
100.274,9.97263,17.6377,0,99,68,62,1890,6801,4.80123,208,13.3547,0,0,4650,248835799077
87.6179,11.4132,17.6377,0,99,68,62,1890,6801,4.80123,208,13.3547,0,0,4650,248935887392
93.9769,10.6409,17.6377,0,99,68,62,1890,6801,4.80123,208,13.3547,0,0,4650,249035974116
94.1665,10.6195,17.6377,0,99,68,62,1890,6801,4.80123,208,13.3547,0,0,4650,249136061091
85.9469,11.6351,17.6377,0,99,68,62,1890,6801,4.80123,208,13.3547,0,0,4650,249236145835
89.4331,11.1815,26.88,0,98,68,62,1890,6801,4.81158,208,13.3666,0,0,4625,249336233060
90.3922,11.0629,26.88,0,98,68,62,1890,6801,4.81158,208,13.3666,0,0,4625,249436328234
97.5353,10.2527,26.88,0,98,68,62,1890,6801,4.81158,208,13.3666,0,0,4625,249536423169
87.2757,11.4579,26.88,0,98,68,62,1890,6801,4.81158,208,13.3666,0,0,4625,249636517593
91.5604,10.9218,26.88,0,98,68,62,1890,6801,4.81158,208,13.3666,0,0,4625,249736602058
97.6277,10.243,26.88,0,98,68,62,1890,6801,4.81158,208,13.3666,0,0,4625,249836708082
85.089,11.7524,23.1504,0,98,68,62,1890,6801,4.80944,211,13.3677,0,0,4625,249936802097
84.4837,11.8366,23.1504,0,98,68,62,1890,6801,4.80944,211,13.3677,0,0,4625,250036885591
96.0407,10.4122,23.1504,0,98,68,62,1890,6801,4.80944,211,13.3677,0,0,4625,250136966476
117.115,8.53863,23.1504,0,98,68,62,1890,6801,4.80944,211,13.3677,0,0,4625,250237049590
101.787,9.82442,20.0477,0,98,68,62,1890,6801,4.80865,211,13.3703,0,0,4599,250337134035
93.8999,10.6496,20.0477,0,98,68,62,1890,6801,4.80865,211,13.3703,0,0,4599,250437229179
112.367,8.89942,20.0477,0,98,68,62,1890,6801,4.80865,211,13.3703,0,0,4599,250537329154
104.669,9.5539,20.0477,0,98,68,62,1890,6801,4.80865,211,13.3703,0,0,4599,250637418188
